state,county,year,total,dem,gop,AGE18PLUS_TOT,repturnout,demturnout,turnout,winner
North Carolina,PAMLICO COUNTY,2012,6762,2647,4051,10775,0.3759628770301624,0.24566125290023202,0.6275638051044083,red
North Carolina,PAMLICO COUNTY,2016,6870,2448,4258,10738,0.3965356677221084,0.22797541441609237,0.6397839448686906,red
North Carolina,PAMLICO COUNTY,2020,7631,2713,4849,10805,0.4487737158722814,0.25108745950948635,0.7062471078204535,red
North Carolina,PASQUOTANK COUNTY,2012,18107,10282,7633,31361,0.2433914734861771,0.3278594432575492,0.5773731704983898,blue
North Carolina,PASQUOTANK COUNTY,2016,17391,8615,8180,30628,0.26707587828131124,0.28127856863001177,0.5678137651821862,blue
North Carolina,PASQUOTANK COUNTY,2020,19897,9832,9770,31068,0.3144714819106476,0.31646710441611947,0.6404338869576413,blue
North Carolina,PENDER COUNTY,2012,24527,9632,14617,41749,0.35011617044719634,0.2307121128649788,0.5874871254401303,red
North Carolina,PENDER COUNTY,2016,27885,9354,17639,45662,0.3862949498488897,0.2048530506767115,0.6106828435022557,red
North Carolina,PENDER COUNTY,2020,34169,11723,21956,49058,0.4475518773696441,0.23896204492641362,0.696502099555628,red
North Carolina,PERQUIMANS COUNTY,2012,6652,2759,3822,10901,0.35061003577653427,0.25309604623429044,0.6102192459407394,red
North Carolina,PERQUIMANS COUNTY,2016,6708,2319,4177,10842,0.38526102195166945,0.21389042612064194,0.6187050359712231,red
North Carolina,PERQUIMANS COUNTY,2020,7484,2492,4903,10957,0.4474764990417085,0.22743451674728485,0.6830336771013964,red
North Carolina,PERSON COUNTY,2012,19106,8418,10496,30457,0.34461700101782844,0.2763896641166234,0.6273106346652658,red
North Carolina,PERSON COUNTY,2016,19615,7833,11185,30875,0.3622672064777328,0.2537004048582996,0.6353036437246964,red
North Carolina,PERSON COUNTY,2020,21894,8465,13184,31361,0.42039475782022256,0.2699212397563853,0.6981282484614649,red
North Carolina,PITT COUNTY,2012,78856,41843,36214,134569,0.269111013680714,0.3109408556205367,0.5859893437567345,blue
North Carolina,PITT COUNTY,2016,80527,41824,35691,138700,0.25732516222062,0.30154289834174475,0.5805839942321558,blue
North Carolina,PITT COUNTY,2020,87573,47252,38982,142466,0.2736231802675726,0.3316721182597953,0.6146940322603288,blue
North Carolina,POLK COUNTY,2012,10389,4013,6236,16601,0.37564002168544064,0.2417324257574845,0.6258056743569664,red
North Carolina,POLK COUNTY,2016,10934,3735,6768,16995,0.39823477493380405,0.21977052074139453,0.6433656957928803,red
North Carolina,POLK COUNTY,2020,12358,4518,7689,17478,0.43992447648472366,0.2584963954685891,0.7070603043826524,red
North Carolina,RANDOLPH COUNTY,2012,60715,14773,45160,108112,0.41771496226135857,0.13664533076809235,0.5615935326328252,red
North Carolina,RANDOLPH COUNTY,2016,64575,13194,49430,109935,0.44962932642015735,0.12001637331150225,0.5873925501432665,red
North Carolina,RANDOLPH COUNTY,2020,73316,15618,56894,111702,0.5093373440045836,0.13981844550679487,0.6563535120230614,red
North Carolina,RICHMOND COUNTY,2012,19417,9904,9332,35220,0.26496308915388983,0.2812038614423623,0.5513060760931289,blue
North Carolina,RICHMOND COUNTY,2016,19328,8501,10383,34646,0.29968827570282286,0.24536743058361715,0.5578710385037233,red
North Carolina,RICHMOND COUNTY,2020,20763,8754,11830,34516,0.34273959902653844,0.2536215088654537,0.6015471085873219,red
North Carolina,ROBESON COUNTY,2012,42946,24988,17510,99806,0.17544035428731738,0.2503657094763842,0.43029477185740334,blue
North Carolina,ROBESON COUNTY,2016,40858,19016,20762,99375,0.208925786163522,0.19135597484276728,0.4111496855345912,red
North Carolina,ROBESON COUNTY,2020,47188,19020,27806,98425,0.28250952501905,0.19324358648717296,0.4794310388620777,red
North Carolina,ROCKINGHAM COUNTY,2012,42020,16351,25227,72920,0.3459544706527702,0.22423203510696654,0.5762479429511794,red
North Carolina,ROCKINGHAM COUNTY,2016,42278,14228,26830,72416,0.37049823243482105,0.19647591692443658,0.583821254971277,red
North Carolina,ROCKINGHAM COUNTY,2020,47809,15992,31301,72695,0.43057981979503407,0.21998761950615586,0.6576655891051654,red
North Carolina,ROWAN COUNTY,2012,62312,22650,38775,105754,0.3666527980029124,0.21417629593206877,0.5892164835372657,red
North Carolina,ROWAN COUNTY,2016,64369,19400,42810,107939,0.3966129017315336,0.17973114444269447,0.596346084362464,red
North Carolina,ROWAN COUNTY,2020,73408,23114,49297,110729,0.44520405675116725,0.20874387016951296,0.6629518915550578,red
North Carolina,RUTHERFORD COUNTY,2012,28702,9374,18954,52632,0.3601231190150479,0.1781045751633987,0.5453336373309013,red
North Carolina,RUTHERFORD COUNTY,2016,30307,7512,21871,52385,0.41750501097642456,0.143399828195094,0.578543476185931,red
North Carolina,RUTHERFORD COUNTY,2020,34429,9135,24891,53422,0.46593163865074316,0.17099696754146232,0.6444723147766838,red
North Carolina,SAMPSON COUNTY,2012,26174,11566,14422,47739,0.30210100756195146,0.24227570749282556,0.5482729005634805,red
North Carolina,SAMPSON COUNTY,2016,25928,10547,14838,47658,0.31134332116328844,0.22130597171513702,0.5440429728482101,red
North Carolina,SAMPSON COUNTY,2020,28618,10966,17411,48081,0.3621180923857657,0.22807345937064538,0.5952039267070153,red
North Carolina,SCOTLAND COUNTY,2012,14156,8215,5831,27419,0.21266275210620372,0.2996097596557132,0.5162843283854262,blue
North Carolina,SCOTLAND COUNTY,2016,13928,7319,6256,27206,0.22994927589502315,0.26902153936631623,0.5119458942880247,blue
North Carolina,SCOTLAND COUNTY,2020,14775,7186,7473,26793,0.2789161348113313,0.26820438174149963,0.5514500055984772,red
North Carolina,STANLY COUNTY,2012,28717,8431,19904,47099,0.42259920592793904,0.1790059236926474,0.6097157052166713,red
North Carolina,STANLY COUNTY,2016,29917,7094,21964,47503,0.46237079763383365,0.1493379365513757,0.6297918026229923,red
North Carolina,STANLY COUNTY,2020,33939,8129,25458,49282,0.5165780609553183,0.16494866279777606,0.6886692910190333,red
North Carolina,STOKES COUNTY,2012,21619,6018,15237,36866,0.4133076547496338,0.16323984158845548,0.5864210926056529,red
North Carolina,STOKES COUNTY,2016,22550,4665,17116,37017,0.4623821487424697,0.12602317853958991,0.6091795661452846,red
North Carolina,STOKES COUNTY,2020,25703,5286,20144,37145,0.5423071745860816,0.14230717458608158,0.691963925158164,red
North Carolina,SURRY COUNTY,2012,29470,9112,19923,56556,0.3522703161468279,0.1611146474290968,0.5210764551948511,red
North Carolina,SURRY COUNTY,2016,32196,7488,23671,56424,0.4195200623848008,0.13270948532539345,0.5706082518077414,red
North Carolina,SURRY COUNTY,2020,36638,8721,27538,56811,0.48473006988083295,0.15350900353804722,0.6449103166640263,red
North Carolina,SWAIN COUNTY,2012,5728,2618,2976,10817,0.27512249237311637,0.24202643986317834,0.5295368401590089,red
North Carolina,SWAIN COUNTY,2016,6124,2196,3565,10983,0.32459255212601296,0.19994537011745425,0.5575890011836474,red
North Carolina,SWAIN COUNTY,2020,7068,2780,4161,11137,0.37361946664272244,0.24961838915327286,0.6346412858040765,red
North Carolina,TRANSYLVANIA COUNTY,2012,16763,6826,9634,27247,0.35358021066539436,0.25052299335706685,0.6152236943516718,red
North Carolina,TRANSYLVANIA COUNTY,2016,17869,6558,10520,28016,0.37549971444888636,0.2340805254140491,0.6378141062250143,red
North Carolina,TRANSYLVANIA COUNTY,2020,20404,8444,11636,29099,0.3998762844083989,0.29018179318876935,0.7011924808412661,red
North Carolina,TYRRELL COUNTY,2012,1783,837,930,3361,0.2767033620946147,0.24903302588515322,0.5304968759297828,red
North Carolina,TYRRELL COUNTY,2016,1739,720,975,3251,0.29990772070132266,0.22147031682559212,0.5349123346662565,red
North Carolina,TYRRELL COUNTY,2020,1817,758,1044,3288,0.3175182481751825,0.2305352798053528,0.5526155717761557,red
North Carolina,UNION COUNTY,2012,94728,32473,61107,146918,0.41592589063287005,0.22102805646687268,0.6447678296736955,red
North Carolina,UNION COUNTY,2016,105710,34337,66707,163569,0.4078217755198112,0.2099236407876798,0.6462716040325489,red
North Carolina,UNION COUNTY,2020,131011,48725,80382,176616,0.45512297866557955,0.27588100738324955,0.7417844362911628,red
North Carolina,VANCE COUNTY,2012,20854,13323,7429,33995,0.2185321370789822,0.3919105750845713,0.6134431534049125,blue
North Carolina,VANCE COUNTY,2016,19977,12229,7332,33920,0.21615566037735848,0.3605247641509434,0.5889445754716981,blue
North Carolina,VANCE COUNTY,2020,20999,12431,8391,34092,0.2461281239000352,0.3646309984747155,0.6159509562360671,blue
North Carolina,WAKE COUNTY,2012,486427,267262,211596,709633,0.2981766631484162,0.37662002753535984,0.6854627673741216,blue
North Carolina,WAKE COUNTY,2016,527624,302736,196082,791792,0.2476433204680017,0.38234283751288217,0.666366924646877,blue
North Carolina,WAKE COUNTY,2020,631830,393336,226197,849055,0.26641030321946163,0.46326327505285286,0.7441567389627292,blue
North Carolina,WARREN COUNTY,2012,10162,6978,3140,16773,0.18720562809276814,0.4160257556787694,0.6058546473499076,blue
North Carolina,WARREN COUNTY,2016,9842,6413,3214,16223,0.19811378906490784,0.39530296492633915,0.6066695432410775,blue
North Carolina,WARREN COUNTY,2020,10293,6400,3752,16200,0.23160493827160494,0.3950617283950617,0.6353703703703704,blue
North Carolina,WASHINGTON COUNTY,2012,6499,3833,2622,9908,0.26463463867581755,0.3868591037545418,0.6559345983044005,blue
North Carolina,WASHINGTON COUNTY,2016,6165,3510,2564,9638,0.2660302967420627,0.3641834405478315,0.639655530192986,blue
North Carolina,WASHINGTON COUNTY,2020,6205,3396,2781,9274,0.29987060599525556,0.36618503342678455,0.6690748328660772,blue
North Carolina,WATAUGA COUNTY,2012,27674,13002,13861,45029,0.30782384685424946,0.28874725177108085,0.6145817140065292,red
North Carolina,WATAUGA COUNTY,2016,29985,14138,13697,47124,0.29065868771751124,0.3000169764875647,0.6362999745352687,blue
North Carolina,WATAUGA COUNTY,2020,32220,17122,14451,49022,0.2947860144424952,0.34927175553832973,0.6572559259108155,blue
North Carolina,WAYNE COUNTY,2012,51352,23314,27641,94166,0.29353482148546184,0.2475840536924155,0.5453348342289149,red
North Carolina,WAYNE COUNTY,2016,50689,21770,27540,94607,0.2910989673068589,0.23010982274038919,0.5357848784973628,red
North Carolina,WAYNE COUNTY,2020,55537,24215,30709,94031,0.3265837861981687,0.25752145569014473,0.5906243685593049,red
North Carolina,WILKES COUNTY,2012,29145,8148,20515,53847,0.3809868702063253,0.1513176221516519,0.54125578026631,red
North Carolina,WILKES COUNTY,2016,31296,6638,23752,54216,0.438099454035709,0.12243618120112144,0.5772465692784418,red
North Carolina,WILKES COUNTY,2020,35466,7511,27592,54628,0.5050889653657465,0.1374935930292158,0.649227502379732,red
North Carolina,WILSON COUNTY,2012,39109,20875,17954,61834,0.29035805543875537,0.337597438302552,0.6324837468059643,blue
North Carolina,WILSON COUNTY,2016,38135,19663,17531,62380,0.2810355883295928,0.315213209361975,0.6113337608207758,blue
North Carolina,WILSON COUNTY,2020,40735,20754,19581,63224,0.3097083386055928,0.32826141971403267,0.6442964696950525,blue
North Carolina,YADKIN COUNTY,2012,16813,3957,12578,29575,0.4252916314454776,0.13379543533389687,0.5684868977176669,red
North Carolina,YADKIN COUNTY,2016,17624,3160,13880,29585,0.4691566672300152,0.10681088389386513,0.5957072840966706,red
North Carolina,YADKIN COUNTY,2020,19923,3763,15933,29851,0.5337509631168135,0.1260594284948578,0.6674148269739707,red
North Carolina,YANCEY COUNTY,2012,9451,3981,5278,14193,0.3718734587472698,0.28049038258296344,0.6658916367223279,red
North Carolina,YANCEY COUNTY,2016,9960,3196,6385,14296,0.44662842753217685,0.22355903749300504,0.6966983771684387,red
North Carolina,YANCEY COUNTY,2020,11352,3688,7516,14782,0.5084562305506697,0.2494926261669598,0.7679610336896225,red
Ohio,ADAMS COUNTY,2012,11089,3976,6865,21310,0.3221492257156265,0.18657907085875175,0.5203660253402158,red
Ohio,ADAMS COUNTY,2016,11359,2326,8659,21058,0.41119764460062685,0.1104568335074556,0.5394149491879571,red
Ohio,ADAMS COUNTY,2020,11905,2130,9660,21111,0.4575813556913457,0.1008952678698309,0.5639240206527403,red
Ohio,ALLEN COUNTY,2012,48235,17913,29502,80492,0.36652089648660735,0.2225438552899667,0.5992520995875367,red
Ohio,ALLEN COUNTY,2016,45894,13294,30487,79417,0.383885062392183,0.16739489026279009,0.5778863467519548,red
Ohio,ALLEN COUNTY,2020,46375,13611,32052,78859,0.4064469496189401,0.17259919603342674,0.5880749185254696,red
Ohio,ASHLAND COUNTY,2012,24330,8281,15519,40889,0.3795397295116046,0.20252390618503754,0.595025556995769,red
Ohio,ASHLAND COUNTY,2016,24590,5740,17493,41260,0.4239699466795928,0.13911778962675714,0.5959767329132332,red
Ohio,ASHLAND COUNTY,2020,25890,6448,19002,41579,0.45700954808917965,0.15507828471103202,0.6226700978859521,red
Ohio,ASHTABULA COUNTY,2012,43064,23803,18298,77186,0.23706371621796699,0.308384940274143,0.5579250123079315,blue
Ohio,ASHTABULA COUNTY,2016,40867,15577,23318,76244,0.30583390168406693,0.204304601017785,0.5360028330098106,red
Ohio,ASHTABULA COUNTY,2020,43166,16207,26225,75893,0.3455522907250998,0.21355065684582242,0.5687744587774893,red
Ohio,ATHENS COUNTY,2012,27638,18307,8543,54648,0.15632777045820523,0.3349985360854926,0.5057458644415166,blue
Ohio,ATHENS COUNTY,2016,29443,16370,11354,56549,0.2007816230172063,0.2894834568250544,0.5206634953756919,blue
Ohio,ATHENS COUNTY,2020,24818,14047,10386,55914,0.1857495439424831,0.2512250956826555,0.44386021389991775,blue
Ohio,AUGLAIZE COUNTY,2012,23405,5831,17169,34467,0.4981286447906693,0.1691763135753039,0.6790553282850262,red
Ohio,AUGLAIZE COUNTY,2016,23627,3980,18658,34642,0.5385947693551181,0.11488944056347786,0.6820333698978119,red
Ohio,AUGLAIZE COUNTY,2020,25352,4583,20451,34708,0.5892301486688948,0.13204448542122854,0.7304367869079175,red
Ohio,BELMONT COUNTY,2012,31564,14156,16758,56257,0.2978829301242512,0.25163090815365197,0.5610679559876993,red
Ohio,BELMONT COUNTY,2016,31122,8785,21108,55477,0.38048200155019196,0.1583539124321791,0.56098923878364,red
Ohio,BELMONT COUNTY,2020,32501,9011,23110,54437,0.4245274353840219,0.16553079706817053,0.5970387787717912,red
Ohio,BROWN COUNTY,2012,19392,7107,11916,33671,0.3538950432122598,0.21107184223812778,0.5759258709275044,red
Ohio,BROWN COUNTY,2016,19607,4353,14573,33532,0.4345997852797328,0.1298162948825003,0.5847250387689371,red
Ohio,BROWN COUNTY,2020,20586,4326,16032,33493,0.47866718418774074,0.12916131729018004,0.614635894067417,red
Ohio,BUTLER COUNTY,2012,170191,62388,105176,279499,0.3763018830121038,0.2232136787609258,0.6089145220555351,red
Ohio,BUTLER COUNTY,2016,173839,58642,106976,288234,0.37114289084563234,0.2034527501960213,0.6031176058341486,red
Ohio,BUTLER COUNTY,2020,182096,67729,111722,293993,0.3800158507175341,0.23037623344773514,0.6193888970145548,red
Ohio,CARROLL COUNTY,2012,13262,5543,7315,22149,0.33026321730100683,0.2502596053997923,0.5987629238340332,red
Ohio,CARROLL COUNTY,2016,13074,3154,9254,21777,0.42494374799099965,0.1448317031730725,0.6003581760573081,red
Ohio,CARROLL COUNTY,2020,13939,3206,10525,21293,0.49429389940355983,0.1505659136805523,0.6546282815948904,red
Ohio,CHAMPAIGN COUNTY,2012,18421,7044,11045,30129,0.36659032825516946,0.23379468286368615,0.611404294865412,red
Ohio,CHAMPAIGN COUNTY,2016,18104,4594,12631,29931,0.4220039424008553,0.15348635194280177,0.604857839697972,red
Ohio,CHAMPAIGN COUNTY,2020,19339,4946,14086,30220,0.46611515552614163,0.16366644606221045,0.6399404367968233,red
Ohio,CLARK COUNTY,2012,64144,31298,31816,105431,0.30177082641727765,0.2968576604603959,0.6083979095332492,red
Ohio,CLARK COUNTY,2016,61429,23328,35205,103976,0.33858775101946603,0.2243594675694391,0.5907997999538355,red
Ohio,CLARK COUNTY,2020,62899,23625,38217,104183,0.36682568173310426,0.22676444333528503,0.6037357342368717,red
Ohio,CLERMONT COUNTY,2012,96273,30458,64208,149833,0.42853043054600787,0.2032796513451643,0.6425353560297131,red
Ohio,CLERMONT COUNTY,2016,99121,26715,67518,155252,0.4348929482389921,0.17207507793780435,0.6384523226753923,red
Ohio,CLERMONT COUNTY,2020,108348,33505,73077,159541,0.45804526736074114,0.21000871249396708,0.6791232347797744,red
Ohio,CLINTON COUNTY,2012,18144,5791,12009,31708,0.3787372271981834,0.18263529708590892,0.5722215213826164,red
Ohio,CLINTON COUNTY,2016,18675,4066,13838,32030,0.4320324695597877,0.12694349047767717,0.5830471433031533,red
Ohio,CLINTON COUNTY,2020,19943,4556,15061,32414,0.4646449065218733,0.14055654963904485,0.6152588387733695,red
Ohio,COLUMBIANA COUNTY,2012,46051,19821,25251,83963,0.3007396114955397,0.23606826816573967,0.5484677774734109,red
Ohio,COLUMBIANA COUNTY,2016,46201,12432,31676,82255,0.3850951309950763,0.15113974834356575,0.5616801410248617,red
Ohio,COLUMBIANA COUNTY,2020,49068,13183,35124,81291,0.4320773517363546,0.16217047397620893,0.6036092556371554,red
Ohio,COSHOCTON COUNTY,2012,15739,6940,8390,28142,0.29813090754033117,0.2466064956293085,0.5592708407362661,red
Ohio,COSHOCTON COUNTY,2016,15552,4013,10785,27954,0.3858124060957287,0.1435572726622308,0.5563425627817128,red
Ohio,COSHOCTON COUNTY,2020,16319,4057,11982,27865,0.43000179436569175,0.14559483222680783,0.5856450744661762,red
Ohio,CRAWFORD COUNTY,2012,19803,7507,11852,33146,0.35756954081940506,0.22648283352440718,0.5974476558257407,red
Ohio,CRAWFORD COUNTY,2016,19237,4625,13611,32841,0.4144514478852654,0.14083005998599313,0.5857617003136324,red
Ohio,CRAWFORD COUNTY,2020,20195,4831,15043,32520,0.46257687576875767,0.14855473554735546,0.6210024600246002,red
Ohio,CUYAHOGA COUNTY,2012,644281,447232,190651,987899,0.19298632754967865,0.45271024669525933,0.6521729448050864,blue
Ohio,CUYAHOGA COUNTY,2016,603822,398271,184211,989411,0.18618248634793833,0.40253342645270773,0.6102843004575449,blue
Ohio,CUYAHOGA COUNTY,2020,603864,402315,195089,980955,0.19887660494110332,0.41012584675138003,0.6155878710032571,blue
Ohio,DARKE COUNTY,2012,25401,6826,18108,39602,0.4572496338568759,0.17236503206908743,0.6414069996464825,red
Ohio,DARKE COUNTY,2016,25484,4470,20012,39283,0.5094315607260138,0.11378968001425553,0.6487284576025253,red
Ohio,DARKE COUNTY,2020,26627,4668,21569,39034,0.5525695547471435,0.11958805144233232,0.6821488958344007,red
Ohio,DEFIANCE COUNTY,2012,18288,7732,10176,29409,0.346016525553402,0.26291271379509673,0.6218504539426706,red
