,,total,total,total,dem,dem,dem,gop,gop,gop,AGE18PLUS_TOT,AGE18PLUS_TOT,AGE18PLUS_TOT,turnout,turnout,turnout,winner,winner,winner,repturnout,repturnout,repturnout,demturnout,demturnout,demturnout
Wisconsin,CALUMET COUNTY,26420,26650,30858,11489,9646,12115,14539,15348,18142,36653,37403,38423,0.720814121627152,0.712509691735957,0.8031127189443823,red,red,red,0.3966660300657518,0.41034141646392003,0.47216510943965856,0.3134531961913077,0.2578937518380879,0.31530593654842154
Wisconsin,CHIPPEWA COUNTY,30932,31561,35945,15237,11886,14001,15322,17909,21316,48464,49180,50522,0.6382469461868604,0.6417446116307443,0.711472229919639,red,red,red,0.31615219544404094,0.3641520943472957,0.42191520525711573,0.3143983162759987,0.24168361122407483,0.27712679624717945
Wisconsin,CLARK COUNTY,13801,13596,14873,6172,4227,4520,7412,8646,10001,24298,24353,24534,0.5679891349082229,0.5582885065495011,0.6062199396755523,red,red,red,0.30504568277224464,0.3550281279513818,0.40763837939186437,0.2540126759404066,0.17357204451196978,0.18423412407271542
Wisconsin,COLUMBIA COUNTY,30546,29771,33917,17175,13526,16408,13026,14160,16925,43651,44374,45433,0.6997777828686628,0.67091089376662,0.7465278542028921,blue,red,red,0.2984124075049827,0.31910578266552486,0.37252657759778135,0.39346177636251173,0.3048181367467436,0.3611471837651047
Wisconsin,CRAWFORD COUNTY,7817,7744,8695,4629,3425,3953,3067,3844,4620,12967,12874,12898,0.6028379733168813,0.6015224483455026,0.6741355248875794,blue,red,red,0.23652348268682039,0.2985862979648905,0.3581950690029462,0.356983110974011,0.2660400807829734,0.3064816250581486
Wisconsin,DANE COUNTY,304181,310017,344745,216071,217526,260157,83644,71279,78789,395075,420916,436427,0.7699322913370878,0.7365293787834152,0.7899259211735296,blue,blue,blue,0.21171676264000505,0.16934257666612815,0.18053191026219734,0.5469113459469721,0.5167919489874464,0.5961065653591552
Wisconsin,DODGE COUNTY,44488,43065,48497,18762,13968,16355,25211,26643,31354,69337,69616,70666,0.6416199143314536,0.618607791312342,0.6862847762714742,red,red,red,0.36360096341058884,0.38271374396690416,0.44369286502702854,0.27059145910552806,0.20064353022293727,0.23144086264964764
Wisconsin,DOOR COUNTY,17671,17608,20117,9357,8026,10044,8121,8584,9752,22721,22803,23171,0.7777386558690198,0.7721790992413279,0.8681973156100298,blue,red,blue,0.3574226486510277,0.3764416962680349,0.42087091623149625,0.411821662778927,0.3519712318554576,0.43347287557723013
Wisconsin,DOUGLAS COUNTY,22894,22511,24668,14863,11345,13214,7705,9659,10919,34518,34675,34706,0.6632481603800916,0.6491997116077866,0.7107704719645018,blue,blue,blue,0.2232168723564517,0.27855803893294884,0.3146141877485161,0.4305869401471696,0.32718096611391495,0.3807410822336195
Wisconsin,DUNN COUNTY,21992,22091,23543,11316,9026,9909,10224,11488,13176,34993,35487,36503,0.6284685508530278,0.6225096514216474,0.6449606881626168,blue,red,red,0.2921727202583374,0.323724180685885,0.3609566337013396,0.323378961506587,0.25434666215797336,0.2714571405089993
Wisconsin,EAU CLAIRE COUNTY,54806,54885,58235,30666,27294,31617,23256,23311,25339,79995,81938,83560,0.6851178198637414,0.6698357294539774,0.6969243657252274,blue,blue,blue,0.2907181698856178,0.2844955942297835,0.3032431785543322,0.3833489593099569,0.33310551880690276,0.3783748204882719
Wisconsin,FLORENCE COUNTY,2625,2657,2939,953,666,781,1645,1897,2133,3641,3669,3682,0.720955781378742,0.7241755246661216,0.798207495926127,red,red,red,0.4517989563306784,0.5170346143363315,0.5793047256925584,0.2617412798681681,0.18152085036794766,0.21211298207495927
Wisconsin,FOND DU LAC COUNTY,53402,51327,57322,22379,17391,20588,30355,31044,35754,79173,80009,81450,0.6744976191378373,0.6415153295254283,0.7037691835481891,red,red,red,0.3834009068748184,0.3880063492857054,0.43896869244935544,0.2826594925037576,0.21736304665725106,0.252768569674647
Wisconsin,FOREST COUNTY,4648,4540,5052,2425,1584,1722,2172,2788,3287,7245,7189,7230,0.6415458937198067,0.6315203783558214,0.6987551867219917,blue,red,red,0.29979296066252586,0.387814716928641,0.4546334716459198,0.33471359558316083,0.22033662539991655,0.23817427385892115
Wisconsin,GRANT COUNTY,24248,24321,25377,13594,10046,10942,10255,12349,13981,40212,41285,40789,0.6030040783845618,0.5891001574421703,0.6221530314545588,blue,red,red,0.25502337610663484,0.29911590165919827,0.34276398048493467,0.3380582910573958,0.24333292963546083,0.26825859913211897
Wisconsin,GREEN COUNTY,19322,18985,21400,11206,9122,10850,7857,8693,10165,28113,28474,28803,0.6872976914594672,0.6667486127695441,0.7429781619970142,blue,blue,blue,0.2794792444776438,0.3052960595631102,0.3529146269485817,0.39860562728986587,0.320362435906441,0.3766968718536264
Wisconsin,GREEN LAKE COUNTY,9675,9388,10663,3793,2701,3344,5782,6213,7165,14654,14447,14772,0.6602292889313498,0.6498234927666644,0.7218386135932846,red,red,red,0.3945680360311178,0.4300546826330726,0.48503926347143245,0.2588371775624403,0.18695923029002562,0.2263742215001354
Wisconsin,IOWA COUNTY,12534,12260,13961,8105,6669,7828,4287,4809,5907,17905,17990,18396,0.7000279251605697,0.6814897165091718,0.7589149815177213,blue,blue,blue,0.23943032672437867,0.26731517509727626,0.321102413568167,0.4526668528344038,0.3707059477487493,0.42552728854098715
Wisconsin,IRON COUNTY,3632,3497,4031,1784,1273,1533,1790,2090,2439,4928,4794,4831,0.737012987012987,0.729453483521068,0.8344028151521424,red,red,red,0.3632305194805195,0.4359616186900292,0.5048644173049058,0.362012987012987,0.26554025865665415,0.3173256054647071
Wisconsin,JACKSON COUNTY,9313,9272,10180,5298,3821,4255,3900,4907,5789,15860,15967,16147,0.5872005044136192,0.5806976889835286,0.6304576701554468,blue,red,red,0.2459016393442623,0.3073213502849627,0.3585186102681613,0.33404791929382094,0.23930606876683158,0.2635164426828513
Wisconsin,JEFFERSON COUNTY,44281,43146,47967,20158,16561,19904,23517,23410,27209,64951,66131,67128,0.6817600960724238,0.6524322934780965,0.714560243117626,red,red,red,0.3620729472987329,0.3539943445585278,0.40533011560004767,0.3103570383827809,0.25042718241066975,0.29650816350852105
Wisconsin,JUNEAU COUNTY,11827,11732,13703,6242,4073,4747,5411,7123,8749,21232,21066,21357,0.5570365486058779,0.5569163581125985,0.6416163318818187,blue,red,red,0.2548511680482291,0.3381277888540777,0.40965491407969284,0.2939902034664657,0.1933447260989272,0.22226904527789484
Wisconsin,KENOSHA COUNTY,80897,77076,88691,44867,35771,42191,34977,36025,44972,125617,128279,131558,0.6439972296743275,0.600846592193578,0.6741589261010353,blue,red,red,0.27844161220217006,0.28083318391942563,0.34184162118609285,0.3571729941011169,0.2788531248294733,0.3207026558628134
Wisconsin,KEWAUNEE COUNTY,11037,10758,12071,5153,3623,3977,5747,6616,7927,15839,15923,16044,0.6968242944630343,0.6756264523017019,0.7523684866616803,red,red,red,0.362838563040596,0.4154995917854676,0.4940787833457991,0.3253361954668855,0.2275325001570056,0.24788082772375966
Wisconsin,LA CROSSE COUNTY,63462,62968,67798,36693,32406,37817,25751,26389,28661,92326,94090,94882,0.6873686718800771,0.6692315867786163,0.7145507050863178,blue,blue,blue,0.2789138487533306,0.2804655117440748,0.30206993950380473,0.39742867664579856,0.3444149218833032,0.3985687485508316
Wisconsin,LAFAYETTE COUNTY,7952,7662,8561,4536,3288,3647,3314,3977,4820,12578,12553,12679,0.6322149785339481,0.610372022624074,0.6752109787838158,blue,red,red,0.26347591031960566,0.31681669720385564,0.38015616373531036,0.3606296708538718,0.2619294192623277,0.287640981149933
Wisconsin,LANGLADE COUNTY,10519,10132,11159,4573,3260,3703,5816,6436,7330,15589,15297,15448,0.6747706716274297,0.6623520951820618,0.7223588814085966,red,red,red,0.3730835845788697,0.42073609204419166,0.47449508026929055,0.29334787350054525,0.2131136824213898,0.23970740548938374
Wisconsin,LINCOLN COUNTY,15216,14706,16520,7563,5370,6260,7455,8400,10017,22603,22521,22571,0.6731849754457373,0.6529905421606501,0.7319126312524922,blue,red,red,0.32982347475998763,0.3729852138004529,0.4437995658145408,0.3346016015573154,0.23844411882243238,0.2773470382349032
Wisconsin,MANITOWOC COUNTY,42617,40346,44806,20403,14506,16815,21604,23193,27217,63247,62778,62835,0.6738185210365709,0.6426773710535538,0.7130739237686003,red,red,red,0.341581418881528,0.3694447099302303,0.4331503143152702,0.3225923759229687,0.23106820860811111,0.2676056338028169
Wisconsin,MARATHON COUNTY,69862,69515,76741,32363,26477,30807,36617,39013,44623,102176,103867,104968,0.6837417788913248,0.6692693540778111,0.7310894748875848,red,red,red,0.35837182900093956,0.3756053414462726,0.4251105098696746,0.31673778578139683,0.25491253237313105,0.2934894444021035
Wisconsin,MARINETTE COUNTY,20777,20046,22959,9882,6243,7363,10619,12995,15303,33135,32487,32737,0.6270408933152256,0.617046818727491,0.7013165531355958,red,red,red,0.3204768371812283,0.4000061563086773,0.46745272932767207,0.29823449524671797,0.19216917536245268,0.22491370620398937
Wisconsin,MARQUETTE COUNTY,8105,7893,9053,4014,2809,3239,3992,4714,5719,12234,12113,12577,0.6624979565146314,0.6516139684636341,0.7198059950703666,blue,red,red,0.3263037436651954,0.3891686617683481,0.45471893138268266,0.32810201078960277,0.23189961198712128,0.2575335930667091
Wisconsin,MENOMINEE COUNTY,1377,1279,1585,1191,1003,1303,179,269,278,2948,3024,3041,0.4670963364993216,0.42294973544973546,0.5212101282472871,blue,blue,blue,0.060719131614654004,0.08895502645502645,0.09141729694179546,0.40400271370420626,0.3316798941798942,0.4284774745149622
Wisconsin,MILWAUKEE COUNTY,492576,440247,458935,332438,288797,317251,154924,125846,134355,719037,723423,720305,0.6850495871561547,0.6085609664055469,0.6371398227139892,blue,blue,blue,0.21546040050790155,0.17395908064852791,0.1865251525395492,0.462337821280407,0.3992090381422764,0.4404398136900341
Wisconsin,MONROE COUNTY,19485,19670,22604,9515,7048,8432,9675,11352,13775,33372,33841,34583,0.5838727076591155,0.5812475990662215,0.6536159384668768,red,red,red,0.28991370010787487,0.3354510800508259,0.398317092212937,0.2851192616564785,0.20826807718448037,0.24381921753462685
Wisconsin,OCONTO COUNTY,19859,19978,23254,8865,5884,6715,10741,13253,16266,29427,29787,30302,0.6748564243721752,0.670695269748548,0.7674080918751237,red,red,red,0.3650049274475822,0.4449256387014469,0.5367962510725365,0.301253950453665,0.19753583778158257,0.22160253448617254
Wisconsin,ONEIDA COUNTY,21652,21473,24159,10452,8104,10105,10917,12117,13671,29289,29206,29526,0.7392536447130322,0.7352256385674176,0.8182280024385288,red,red,red,0.3727337908429786,0.41488050400602616,0.46301564722617355,0.35685752330226367,0.2774772307060193,0.34224073697757906
Wisconsin,OUTAGAMIE COUNTY,94596,93868,108223,45659,38087,47659,47372,49884,58379,135003,140455,144062,0.700695540099109,0.6683136947776868,0.751225166942011,red,red,red,0.35089590601690335,0.35516001566337974,0.40523524593577764,0.3382072990970571,0.27116870171941193,0.33082284016603963
Wisconsin,OZAUKEE COUNTY,55817,54523,61453,19159,20168,26515,36077,30430,33912,67367,69181,70271,0.8285510709991539,0.7881210158858646,0.8745143800429764,red,red,red,0.5355292650704351,0.43986065538225816,0.4825888346544094,0.28439740525776713,0.2915251297321519,0.37732492777959614
Wisconsin,PEPIN COUNTY,3699,3739,4140,1876,1345,1489,1794,2206,2584,5692,5707,5768,0.6498594518622628,0.6551603294200106,0.717753120665742,blue,red,red,0.3151791988756149,0.3865428421237077,0.44798890429958393,0.32958538299367535,0.23567548624496232,0.2581484049930652
Wisconsin,PIERCE COUNTY,21020,21189,23336,10235,8382,9789,10397,11258,12813,31909,32725,33941,0.6587483155222664,0.6474866310160428,0.6875460357679503,red,red,red,0.32583283713059014,0.3440183346065699,0.37750802863793054,0.3207558995894575,0.2561344537815126,0.2884122447777025
Wisconsin,POLK COUNTY,22573,22749,26325,10073,7570,9361,12094,13815,16590,33664,33951,34771,0.6705382604562737,0.6700539012105682,0.7570964309338242,red,red,red,0.3592561787072243,0.4069099584695591,0.4771217393805183,0.2992217205323194,0.22296839562899473,0.2692186017083201
Wisconsin,PORTAGE COUNTY,39337,38496,40602,22075,18521,20426,16615,17306,19298,56214,56723,57314,0.6997722987156224,0.6786665021243588,0.7084133021600307,blue,blue,blue,0.29556694061977445,0.3050966979884703,0.3367065638412953,0.39269576973707615,0.32651658057578054,0.35638761908085287
Wisconsin,PRICE COUNTY,7901,7577,8645,3887,2669,3132,3884,4562,5394,11291,11026,10955,0.6997608714905678,0.6871939053147107,0.7891373801916933,blue,red,red,0.34399078912408115,0.41374931978958823,0.4923779096303058,0.3442564874678948,0.24206421186286958,0.2858968507530808
Wisconsin,RACINE COUNTY,103364,94133,106441,53008,42512,50154,49347,46611,54475,147415,148982,151411,0.7011769494284842,0.6318414305083836,0.7029938379642166,blue,red,red,0.33474883831360447,0.3128632989220174,0.35978231436289304,0.35958348879015023,0.2853499080425823,0.33124409719241005
Wisconsin,RICHLAND COUNTY,8655,8055,9019,4969,3577,3963,3573,4023,4912,13806,13722,13513,0.6269013472403303,0.5870135548753826,0.6674313623917709,blue,red,red,0.2588005215123859,0.29317883690424135,0.3635018130688966,0.35991597856004637,0.26067628625564787,0.29327314437948643
Wisconsin,ROCK COUNTY,80690,76068,85348,49219,39343,46649,30517,31488,37133,121182,123095,125952,0.6658579657044775,0.6179617368698972,0.6776232215447154,blue,blue,blue,0.2518278292155601,0.25580242901823796,0.29481866107723576,0.4061576801835256,0.31961493155692755,0.3703712525406504
Wisconsin,RUSK COUNTY,7191,7087,7887,3397,2171,2517,3676,4564,5257,11215,11183,11295,0.6411948283548818,0.633729768398462,0.698273572377158,red,red,red,0.3277753009362461,0.4081194670481982,0.46542718016821605,0.3028979045920642,0.1941339533220066,0.22284196547144755
Wisconsin,SAUK COUNTY,31927,31318,36249,18736,14692,18103,12838,14791,17489,47710,49054,49825,0.6691888492978412,0.6384392710074611,0.727526342197692,blue,red,blue,0.26908404946552084,0.30152485016512415,0.3510085298544907,0.3927059316705093,0.29950666612304805,0.36333166081284496
Wisconsin,SAWYER COUNTY,9025,9121,10479,4486,3504,4494,4442,5185,5883,13167,13074,13383,0.6854256854256854,0.6976441792871347,0.7830082941044609,blue,red,red,0.3373585478848637,0.3965886492274744,0.43958753642681014,0.34070023543707756,0.2680128499311611,0.3357991481730554
Wisconsin,SHAWANO COUNTY,20279,19751,22886,9000,6056,7131,11022,12742,15447,32301,32083,32167,0.6278133803907,0.615621980488109,0.7114744924923058,red,red,red,0.34122782576390825,0.39715737306361626,0.4802126402835204,0.27862914460852606,0.18876040270548267,0.22168682189821867
Wisconsin,SHEBOYGAN COUNTY,62651,59655,66035,27918,22956,27109,34072,32458,37624,88028,89058,90111,0.7117167264961148,0.6698443710840126,0.7328184128463784,red,red,red,0.38705866315263326,0.36445911653080015,0.41752949140504486,0.3171490889262507,0.257764602843091,0.30084007501858817
Wisconsin,ST. CROIX COUNTY,46225,47508,56701,19910,17486,23190,25503,26220,32190,62297,65190,68499,0.7420100486379761,0.728762080073631,0.8277639089621747,red,red,red,0.4093776586352473,0.40220892774965483,0.4699338676477029,0.31959805448095413,0.2682313238226722,0.3385450882494635
Wisconsin,TAYLOR COUNTY,9512,9484,10685,3763,2398,2693,5601,6589,7656,15385,15445,15593,0.6182645433864153,0.6140498543217869,0.6852433784390431,red,red,red,0.36405589860253496,0.42661055357720945,0.49098954659141925,0.24458888527786804,0.1552606021366138,0.17270570127621368
Wisconsin,TREMPEALEAU COUNTY,13481,13675,15359,7605,5636,6283,5707,7364,8828,22191,22181,22212,0.6074985354422964,0.6165186420810603,0.6914730776157032,blue,red,red,0.25717633274751023,0.3319958523060277,0.3974428236989015,0.3427065026362039,0.2540913394346513,0.28286511795425895
Wisconsin,VERNON COUNTY,14269,14213,15910,8044,6352,7457,5942,6996,8216,22125,22592,22811,0.6449265536723164,0.6291165014164306,0.6974705186094428,blue,red,red,0.2685649717514124,0.3096671388101983,0.360177107535838,0.36357062146892655,0.2811614730878187,0.3269036868177634
Wisconsin,VILAS COUNTY,13842,13612,15338,5951,4770,5903,7749,8169,9261,17617,17888,18449,0.7857183402395413,0.7609570661896243,0.8313729741449402,red,red,red,0.43985922688312423,0.4566748658318426,0.5019784270150144,0.33779871714820914,0.2666592128801431,0.3199631416336929
Wisconsin,WALWORTH COUNTY,52303,51324,57588,22552,18706,22783,29006,28851,33844,79562,80501,82832,0.6573866921394635,0.6375572974248767,0.695238555147769,red,red,red,0.36457102636937233,0.3583930634402057,0.4085860536990535,0.2834518991478344,0.2323697842262829,0.27505070504152984
Wisconsin,WASHBURN COUNTY,9287,9148,10375,4447,3284,3867,4699,5404,6332,12666,12601,12758,0.7332228012000631,0.725974129037378,0.8132152374980405,red,red,red,0.37099321016895626,0.42885485278946117,0.4963160369963944,0.3510974261803253,0.2606142369653202,0.3031039347860166
Wisconsin,WASHINGTON COUNTY,78742,78003,88254,23166,20855,26647,54765,51729,60235,101302,104049,106599,0.7772995597322856,0.7496756335957098,0.827906453156221,red,red,red,0.5406112416339263,0.4971599919268806,0.5650615859435829,0.22868255315788436,0.2004344107103384,0.24997420238463774
Wisconsin,WAUKESHA COUNTY,243856,239042,267159,78779,79200,103867,162798,142521,159633,302259,311241,318146,0.8067782927886349,0.768028633759691,0.8397371018337493,red,red,red,0.5386043095490953,0.4579120360106798,0.5017601981480201,0.26063409195425113,0.2544651893548729,0.32647589471500504
Wisconsin,WAUPACA COUNTY,28840,26024,29087,11578,8440,9699,17002,16189,18948,40626,40677,40690,0.7098902180869394,0.6397718612483713,0.7148439420004915,red,red,red,0.4185004676807956,0.3979890355729282,0.46566724010813465,0.2849899079407276,0.20748826117953634,0.23836323420987957
Wisconsin,WAUSHARA COUNTY,12048,11999,13564,5335,3792,4388,6562,7669,9016,19707,19597,19983,0.611356370832699,0.6122875950400571,0.6787769604163539,red,red,red,0.3329781295986198,0.39133540848088993,0.45118350598008305,0.2707159892424012,0.1934990049497372,0.21958664865135366
